#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
-21.0,825,1237.601905
-21.0,855,1239.959109
-20.0,935,1240.727579
-21.0,959,1243.507921
-20.0,842,1244.614762
-21.0,871,1247.560293
-21.0,825,1247.662615
-21.0,885,1248.143709
-21.0,862,1249.545847
-21.0,853,1249.997204
-21.0,961,1250.037297
-21.0,783,1251.625089
-21.0,825,1252.207549
-20.0,979,1253.050532
-21.0,881,1253.102941
-20.0,1069,1253.829563
-20.0,959,1256.079962
-19.0,963,1258.516285
-21.0,992,1259.840973
-21.0,1008,1263.211418
-18.0,995,1264.074084
-21.0,887,1264.984549
-21.0,965,1266.380958
-21.0,793,1267.721131
-21.0,929,1268.125007
-21.0,1031,1268.256794
-20.0,968,1268.452936
-21.0,913,1269.455383
-20.0,842,1270.279901
-20.0,905,1270.715781
-21.0,1128,1271.981963
-20.0,1026,1273.06038
-21.0,827,1274.645635
-21.0,873,1276.839874
-18.0,1117,1277.852202
-21.0,821,1279.884146
-20.0,871,1283.102003
-20.0,951,1283.235025
-21.0,793,1283.636823
-19.0,1075,1283.848238
-20.0,842,1284.27736
-21.0,945,1286.367672
-21.0,915,1286.998677
-20.0,1078,1288.397421
-21.0,969,1288.859676
-20.0,952,1288.977437
-20.0,887,1289.001207
-21.0,885,1290.047861
-21.0,843,1290.827165
-20.0,899,1294.068144
-21.0,1022,1297.359003
-20.0,904,1300.414081
-20.0,1082,1300.577533
-20.0,891,1301.338706
-20.0,931,1301.688547
-20.0,976,1301.935732
-21.0,795,1302.225787
-21.0,887,1303.348341
-20.0,1091,1304.52526
-21.0,864,1305.50763
-21.0,871,1307.475306
-19.0,982,1307.779721
-19.0,1028,1308.071581
-19.0,1078,1309.481255
-19.0,1088,1310.859946
-21.0,890,1311.123376
-20.0,879,1314.172811
-20.0,842,1318.292697
-20.0,943,1318.582732
-21.0,793,1319.672067
-20.0,965,1320.117302
-21.0,899,1320.521864
-20.0,1002,1321.081973
-20.0,1099,1321.423741
-21.0,886,1322.440463
-21.0,826,1323.568244
-20.0,842,1323.592016
-18.0,1168,1323.676368
-20.0,890,1325.077782
-21.0,853,1327.160078
-21.0,931,1328.927294
-20.0,1050,1329.563542
-21.0,910,1331.574363
-21.0,825,1334.076428
-20.0,866,1335.144936
-21.0,853,1335.989249
-21.0,883,1336.99608
-21.0,827,1337.236579
-20.0,949,1340.659341
-20.0,889,1340.732542
-19.0,1033,1340.910938
-21.0,913,1341.106763
-20.0,935,1341.552291
-20.0,888,1342.143672
-18.0,1183,1343.22179
-20.0,838,1343.273486
-21.0,825,1344.781189
-21.0,903,1346.909841
-20.0,963,1353.71162
-20.0,919,1353.711885
-20.0,889,1354.157825
-20.0,1193,1354.542446
-21.0,941,1355.382021
-21.0,853,1357.041601
-20.0,860,1357.620612
-20.0,842,1357.721315
-21.0,886,1357.772971
-19.0,1254,1358.222173
-20.0,843,1359.454734
-21.0,913,1359.678224
-21.0,1005,1360.210052
-21.0,827,1360.672456
-20.0,930,1361.089873
-21.0,885,1363.86962
-21.0,857,1370.009743
-20.0,878,1370.410619
-21.0,883,1372.155328
-21.0,825,1373.387134
-19.0,1045,1374.040133
-20.0,1052,1374.553455
-21.0,887,1374.621218
-21.0,873,1374.815176
-21.0,855,1375.921548
-21.0,825,1376.337873
-20.0,1025,1376.550332
-19.0,1009,1376.824157
-21.0,921,1376.98655
-20.0,930,1377.911798
-21.0,928,1378.751515
-21.0,1031,1383.504152
-21.0,872,1386.641018
-21.0,793,1387.308127
-20.0,908,1387.751227
-20.0,923,1390.982073
-20.0,878,1391.288313
-21.0,913,1392.203109
-21.0,825,1392.525062
-21.0,975,1392.624624
-20.0,1000,1393.665301
-19.0,920,1393.861371
-20.0,919,1394.057845
-20.0,956,1395.178462
-20.0,931,1395.61555
-20.0,889,1395.667168
-20.0,1041,1395.768134
-21.0,944,1401.435384
-21.0,853,1402.856322
-20.0,838,1403.648639
-21.0,843,1407.272932
-21.0,1133,1408.802253
-21.0,853,1408.802525
-19.0,949,1408.99743
-21.0,825,1409.699174
-20.0,926,1410.1009
-21.0,795,1410.827669
-21.0,917,1411.261017
-20.0,1034,1411.832877
-20.0,960,1411.900834
-20.0,872,1412.174693
-21.0,899,1412.729943
-20.0,1161,1417.205698
-20.0,842,1418.837903
-19.0,949,1419.455973
-18.0,1123,1424.94193
-21.0,871,1426.205765
-21.0,827,1426.495435
-21.0,793,1427.188139
-20.0,991,1427.807173
-21.0,1029,1428.334164
-19.0,1111,1428.385955
-21.0,873,1428.409498
-20.0,950,1429.304542
-21.0,881,1429.449876
-19.0,962,1430.180979
-20.0,1130,1430.311929
-19.0,1141,1431.797606
-21.0,875,1435.469764
-20.0,1024,1436.667378
-19.0,976,1438.013626
-20.0,842,1440.970143
-20.0,838,1442.447365
-21.0,887,1443.0969
-21.0,855,1443.450823
-21.0,811,1443.76931
-21.0,825,1444.090224
-21.0,885,1444.645844
-21.0,938,1447.131226
-20.0,906,1447.388925
-21.0,905,1447.49102
-20.0,963,1447.750618
-20.0,981,1450.411428
-19.0,1164,1450.512211
-21.0,794,1450.551447
-21.0,931,1454.323858
-19.0,973,1456.43741
-21.0,783,1458.93735
-21.0,887,1459.276276
-21.0,851,1459.609996
-20.0,873,1459.666149
-19.0,993,1459.827891
-21.0,853,1459.961358
-19.0,965,1462.971796
-21.0,843,1463.150378
-21.0,825,1463.40969
-21.0,825,1466.082567
-20.0,1008,1466.61146
-20.0,887,1467.390045
-20.0,1068,1467.662397
-20.0,1019,1469.843056
-21.0,915,1473.852583
-19.0,1042,1474.141229
-21.0,811,1475.038041
-21.0,892,1476.631752
-19.0,997,1478.901522
-21.0,871,1479.507318
-19.0,1054,1479.855344
-21.0,901,1480.519348
-17.0,1147,1480.748257
-21.0,932,1480.848978
-20.0,843,1482.093771
-20.0,843,1482.632029
-21.0,825,1483.330144
-18.0,1304,1484.07336
-21.0,964,1485.699936
-21.0,1002,1488.886764
-21.0,841,1490.977405
-20.0,979,1492.70936
-21.0,874,1493.202575
-19.0,1058,1493.926587
-21.0,823,1495.471057
-21.0,886,1497.339989
-21.0,843,1498.630125
-21.0,944,1498.687624
-21.0,884,1498.92207
-21.0,822,1498.994681
-19.0,1076,1499.440118
-20.0,1069,1499.964922
-21.0,1033,1500.612963
-20.0,977,1502.7528
-21.0,885,1505.812274
-19.0,1074,1506.215575
-21.0,855,1509.072309
-19.0,1102,1512.01768
-20.0,960,1512.27358
-20.0,1045,1513.16128
-20.0,992,1514.42254
-20.0,838,1514.684659
-21.0,946,1515.41628
-21.0,914,1516.399335
-20.0,842,1516.563163
-21.0,887,1516.777176
-20.0,961,1517.022776
-19.0,940,1517.330696
-21.0,1005,1518.126813
-21.0,977,1521.355612
-21.0,942,1524.175241
-21.0,795,1524.261553
-20.0,979,1524.505703
-20.0,861,1528.532336
-21.0,793,1529.679611
-21.0,825,1530.567132
-19.0,999,1531.474864
-21.0,825,1532.456319
-21.0,811,1532.635779
-20.0,870,1533.167246
-20.0,1041,1533.20248
-21.0,942,1533.557654
-20.0,992,1535.906409
-20.0,957,1536.547319
-21.0,793,1536.647823
-20.0,1088,1538.269258
-21.0,826,1540.097776
-21.0,855,1540.952194
-19.0,1157,1546.442788
-21.0,885,1546.593491
-20.0,842,1548.512554
-20.0,1053,1548.694035
-21.0,811,1549.027153
-21.0,887,1549.558928
-20.0,1035,1550.336546
-21.0,943,1551.157076
-19.0,965,1551.602883
-21.0,811,1552.081804
-21.0,854,1552.810383
-19.0,1121,1552.894256
-21.0,961,1554.204033
-21.0,900,1555.407479
-21.0,825,1555.817468
-20.0,932,1558.706553
-20.0,843,1562.514271
-21.0,872,1563.222449
-21.0,825,1564.405817
-21.0,823,1565.993085
-20.0,959,1566.771106
-21.0,937,1566.861922
-21.0,783,1567.702226
-21.0,795,1568.006278
-21.0,886,1569.000367
-20.0,945,1569.22034
-21.0,823,1569.921744
-21.0,783,1570.36635
-19.0,995,1570.623304
-20.0,1144,1571.416085
-21.0,839,1571.830961
-21.0,872,1575.332725
-21.0,811,1580.026734
-20.0,918,1580.957553
-19.0,1018,1582.28859
-20.0,878,1583.127009
-21.0,793,1583.199422
-21.0,881,1584.037505
-21.0,793,1584.44413
-21.0,795,1584.698605
-21.0,959,1585.458991
-20.0,901,1585.576785
-21.0,811,1585.727211
-20.0,842,1587.804648
-20.0,931,1588.457203
-20.0,922,1588.541761
-21.0,932,1589.950158
-20.0,1009,1594.903339
-19.0,939,1598.131203
-21.0,843,1599.180246
-21.0,825,1599.753435
-20.0,888,1600.119294
-21.0,946,1600.313118
-21.0,1022,1600.571979
-21.0,825,1601.424341
-20.0,898,1601.805058
-21.0,885,1602.427955
-20.0,1019,1603.853093
-20.0,888,1604.723183
-20.0,926,1606.106293
-20.0,1139,1607.216887
-19.0,1054,1608.633793
-20.0,993,1608.879125
-21.0,812,1610.425344
-21.0,840,1614.188885
-21.0,843,1615.294461
-21.0,827,1615.920393
-20.0,872,1617.222745
-20.0,959,1618.082568
-20.0,887,1618.37144
-19.0,1004,1619.502897
-20.0,1035,1621.573038
-21.0,1003,1621.596111
-21.0,933,1621.697989
-20.0,958,1623.008483
-20.0,905,1624.447427
-20.0,940,1626.544095
-19.0,1133,1627.702932
-20.0,993,1627.805472
-21.0,793,1630.392843
-20.0,1100,1631.371028
-21.0,913,1631.583439
-20.0,866,1632.429618
-21.0,854,1633.487937
-21.0,943,1636.122184
-20.0,982,1637.149456
-20.0,926,1637.218629
-20.0,843,1637.713965
-20.0,903,1638.86674
-20.0,950,1641.218005
-19.0,1059,1641.97958
-21.0,793,1643.021558
-20.0,919,1644.166978
-19.0,1056,1644.678679
-20.0,981,1646.501305
-21.0,853,1646.772645
-21.0,825,1648.264575
-20.0,949,1649.569693
-21.0,885,1650.468772
-20.0,922,1653.696952
-20.0,932,1654.968296
-19.0,1259,1655.670907
-21.0,945,1655.726687
-20.0,1042,1657.02993
-20.0,1013,1658.187044
-21.0,825,1659.852016
-21.0,1001,1662.043713
-21.0,853,1662.709106
-19.0,1134,1662.766406
-20.0,1111,1663.097165
-21.0,992,1663.530601
-21.0,904,1665.432013
-21.0,899,1667.561733
-20.0,959,1667.806318
-20.0,1169,1669.008384
-21.0,881,1670.462916
-21.0,928,1672.642111
-20.0,898,1672.759807
-19.0,1056,1675.890546
-20.0,888,1676.924604
-20.0,978,1676.978662
-21.0,783,1677.155529
-19.0,1126,1678.646078
-21.0,853,1681.87688
-19.0,1021,1682.422595
-19.0,995,1682.685658
-21.0,1051,1682.943906
-19.0,1041,1683.139765
-20.0,889,1684.96083
-20.0,923,1685.366836
-21.0,827,1686.470761
-20.0,1037,1689.042821
-20.0,931,1690.765062
-19.0,1078,1693.441622
-20.0,967,1694.499462
-21.0,923,1694.600099
-21.0,992,1697.589602
-21.0,1095,1698.089534
-19.0,1163,1699.216053
-20.0,931,1700.229718
-21.0,825,1700.723135
-21.0,990,1700.824751
-21.0,812,1700.89405
-19.0,986,1701.811296
-20.0,1038,1702.557121
-19.0,993,1705.484994
-18.0,1214,1706.403129
-21.0,1006,1708.259335
-21.0,783,1708.43773
-21.0,840,1710.680949
-19.0,1061,1711.047295
-21.0,825,1713.392777
-21.0,853,1715.52424
-20.0,980,1716.808511
-21.0,903,1717.486693
-20.0,871,1717.538994
-17.0,1207,1717.578421
-19.0,916,1718.338201
-20.0,1026,1720.326392
-20.0,947,1720.634539
-21.0,1034,1721.551712
-21.0,811,1721.839765
-21.0,853,1724.470491
-19.0,1027,1725.007639
-20.0,952,1726.519482
-21.0,855,1727.276776
-21.0,840,1729.677433
-21.0,1092,1731.738356
-21.0,871,1733.682099
-21.0,793,1733.705645
-20.0,1053,1735.82694
-21.0,811,1736.330453
-20.0,990,1736.591052
-21.0,994,1736.761738
-21.0,844,1737.892077
-21.0,843,1738.165045
-21.0,1092,1738.597053
-21.0,853,1741.010168
-21.0,830,1742.616308
-21.0,933,1743.048511
-19.0,1221,1743.830878
-21.0,783,1744.570537
-21.0,915,1745.02306
-19.0,937,1749.638628
-21.0,853,1749.979779
-19.0,944,1751.742279
-20.0,882,1753.48144
-21.0,827,1753.71238
-20.0,965,1754.316227
-21.0,992,1755.354846
-21.0,911,1755.632416
-19.0,1025,1756.422682
-21.0,853,1757.417972
-20.0,900,1760.445006
-21.0,1153,1760.802036
-21.0,855,1761.112238
-20.0,919,1761.615815
-18.0,1075,1763.393069
-18.0,1151,1767.291138
-21.0,821,1767.701708
-20.0,950,1768.080332
-20.0,1009,1769.561265
-21.0,821,1770.302226
-21.0,853,1772.198634
-20.0,904,1773.980828
-19.0,1072,1774.310813
-21.0,765,1775.635971
-20.0,1147,1776.013871
-20.0,1081,1776.362095
-20.0,877,1778.145889
-20.0,872,1778.5635
-19.0,1127,1779.342738
-21.0,872,1780.341903
-21.0,1073,1781.286482
-20.0,926,1786.000156
-20.0,886,1786.718144
-21.0,812,1787.95992
-20.0,1143,1789.469043
-20.0,990,1789.50563
-20.0,1128,1789.579944
-21.0,855,1792.255902
-20.0,954,1792.547078
-21.0,872,1792.977287
-19.0,1023,1794.267267
-20.0,931,1794.525568
-20.0,902,1795.747675
-21.0,853,1795.980894
-21.0,825,1796.469978
-20.0,926,1796.655646
-21.0,795,1796.857966
-21.0,812,1802.025552
-21.0,885,1806.913393
-20.0,1038,1807.159331
-20.0,921,1807.727399
-21.0,1005,1807.750833
-21.0,971,1808.623186
-21.0,825,1809.226679
-20.0,906,1810.180938
-21.0,913,1810.585937
-21.0,825,1811.99408
-20.0,843,1813.201206
-20.0,960,1813.401983
-19.0,999,1813.920276
-19.0,1079,1817.257431
-21.0,825,1818.234535
-20.0,1127,1818.642093
-20.0,1150,1819.461921
-21.0,811,1822.817651
-21.0,827,1823.354426
-21.0,783,1824.595988
-20.0,906,1826.431156
-20.0,963,1826.669574
-20.0,843,1826.705549
-19.0,1146,1830.223844
-21.0,1007,1830.309588
-20.0,842,1830.449882
-20.0,891,1830.716952
-21.0,945,1831.933571
-18.0,1083,1833.186021
-20.0,872,1834.250832
-21.0,878,1835.781198
-21.0,853,1836.10838
-21.0,887,1840.130742
-21.0,913,1841.176096
-18.0,1230,1842.178627
-21.0,853,1843.237959
-20.0,871,1843.579983
-21.0,964,1845.145312
-19.0,1082,1845.649234
-20.0,843,1846.646549
-21.0,857,1846.852874
-20.0,890,1848.061116
-21.0,887,1849.229831
-21.0,811,1850.090774
-20.0,1103,1852.031701
-21.0,943,1854.27409
-20.0,1087,1854.496557
-21.0,795,1855.775183
-21.0,825,1857.407875
-20.0,1118,1858.006235
-21.0,853,1860.017439
-21.0,843,1860.154222
-21.0,946,1860.782117
-20.0,904,1864.460378
-21.0,917,1864.930746
-20.0,887,1865.463965
-20.0,902,1866.953913
-19.0,1086,1867.061386
-19.0,1118,1867.182622
-21.0,887,1867.563408
-20.0,873,1871.589774
-21.0,1051,1872.654928
-20.0,954,1873.013895
-20.0,950,1874.483026
-20.0,962,1876.385315
-21.0,825,1877.119318
-19.0,1007,1879.921548
-21.0,811,1880.501055
-18.0,1171,1881.088834
-21.0,1062,1881.140428
-20.0,916,1882.956868
-21.0,868,1883.997586
-21.0,853,1884.271847
-21.0,886,1884.438893
-21.0,932,1885.446814
-21.0,1035,1885.753659
-21.0,853,1888.224213
-21.0,869,1889.841236
-20.0,965,1891.328964
-19.0,938,1892.538343
-20.0,960,1895.432834
-20.0,838,1896.429552
-20.0,1082,1897.084168
-20.0,1051,1899.921598
-21.0,1035,1900.757861
-20.0,966,1901.318173
-19.0,1062,1901.318415
-21.0,851,1901.607284
-20.0,979,1902.619479
-19.0,981,1903.098126
-21.0,1097,1905.126391
-20.0,950,1906.26317
-21.0,969,1908.254273
-20.0,843,1908.559547
-17.0,1281,1910.069901
-19.0,1004,1910.408164
-21.0,825,1912.249212
-20.0,993,1914.50008
-20.0,962,1915.605025
-21.0,793,1916.07619
-21.0,841,1917.536366
-20.0,922,1919.341793
-21.0,993,1920.409914
-19.0,1071,1920.513378
-21.0,783,1921.366976
-20.0,982,1921.971977
-19.0,1069,1923.139789
-21.0,1033,1924.961435
-21.0,853,1924.984887
-20.0,871,1926.825941
-20.0,919,1929.780112
-18.0,1135,1930.009804
-21.0,904,1931.694334
-21.0,871,1932.109493
-19.0,1173,1932.868269
-21.0,811,1932.892157
-20.0,936,1933.804435
-21.0,881,1937.084679
-19.0,1025,1938.754769
-21.0,1023,1939.920782
-21.0,811,1940.383383
-20.0,1048,1941.258332
-21.0,821,1942.44699
-20.0,1032,1942.755647
-18.0,1150,1943.818264
-20.0,1009,1944.143964
-20.0,838,1945.984451
-21.0,853,1946.040801
-21.0,811,1947.584606
-20.0,843,1948.986283
-20.0,928,1949.4035
-21.0,883,1949.739749
-21.0,871,1950.440277
-20.0,842,1954.911952
-21.0,793,1955.10727
-21.0,969,1955.669727
-21.0,827,1960.044067
-20.0,1049,1960.520572
-19.0,1027,1960.980829
-21.0,783,1961.037123
-19.0,1053,1962.941523
-21.0,901,1963.325701
-21.0,821,1963.360595
-21.0,1039,1963.761821
-18.0,1122,1963.979861
-21.0,793,1964.234719
-21.0,943,1967.634836
-20.0,1051,1969.997341
-21.0,795,1971.006295
-21.0,845,1971.217743
-19.0,1161,1972.810201
-21.0,971,1973.823652
-21.0,783,1975.113388
-21.0,888,1977.59672
-20.0,909,1978.512781
-21.0,855,1979.803658
-20.0,1023,1980.615406
-20.0,870,1980.950018
-20.0,963,1982.462956
-20.0,991,1982.784185
-21.0,1063,1983.731113
-20.0,1244,1986.776088
-21.0,845,1987.114814
-19.0,1060,1987.811368
-21.0,793,1988.913818
-20.0,947,1989.254662
-19.0,1014,1989.322104
-20.0,958,1991.043892
-20.0,1039,1994.823767
-21.0,811,1995.173814
-21.0,795,1995.68813
-20.0,963,1995.871906
-19.0,999,1997.482453
-21.0,962,1999.19717
-20.0,983,2001.425321
-19.0,1057,2002.500598
-20.0,1009,2002.867548
-21.0,959,2004.971931
-20.0,930,2005.449661
-19.0,1025,2006.558898
-20.0,951,2007.353546
-20.0,968,2007.626054
-19.0,1082,2009.43024
-20.0,870,2011.66882
-21.0,915,2012.176273
-19.0,1183,2013.442853
-19.0,969,2014.04384
-21.0,793,2016.403261
-20.0,1015,2016.657886
-19.0,1124,2017.13013
-21.0,971,2017.551806
-20.0,958,2021.128887
-21.0,783,2021.52566
-20.0,870,2021.618336
-21.0,793,2022.891936
-18.0,1092,2023.494038
-21.0,887,2024.433373
-20.0,990,2024.500685
-21.0,899,2026.743564
-21.0,765,2026.982793
-20.0,870,2028.455862
-21.0,783,2029.198066
-21.0,827,2032.395212
-21.0,903,2034.070197
-19.0,1075,2034.105785
-21.0,969,2035.803003
-21.0,971,2036.258119
-20.0,898,2038.734283
-19.0,980,2041.434633
-20.0,838,2042.80011
-19.0,1164,2043.315011
-19.0,999,2043.315273
-21.0,1153,2043.477458
-21.0,1021,2043.799484
-21.0,913,2044.017882
-20.0,926,2045.980932
-17.0,1216,2046.527652
-20.0,956,2047.310191
-21.0,795,2049.226407
-21.0,851,2050.293451
-19.0,969,2050.837045
-21.0,887,2053.156564
-21.0,913,2053.196589
-20.0,976,2057.350616
-20.0,871,2058.099769
-20.0,915,2060.802668
-21.0,783,2060.948613
-20.0,986,2062.308332
-20.0,959,2062.331826
-21.0,793,2062.449036
-19.0,1008,2062.594974
-21.0,843,2062.635817
-19.0,997,2062.876555
-18.0,1098,2063.803556
-21.0,883,2067.144902
-21.0,994,2068.196771
-20.0,1009,2070.061198
-21.0,889,2070.1448
-21.0,813,2073.533981
-20.0,1098,2074.02383
-21.0,826,2076.607471
-21.0,843,2078.346912
-20.0,986,2079.53984
-20.0,908,2079.575216
-20.0,900,2079.697582
-21.0,886,2079.697829
-21.0,913,2079.983324
-19.0,998,2081.405948
-16.0,1336,2082.72123
-20.0,1110,2084.821399
-19.0,981,2085.671744
-21.0,844,2086.018418
-20.0,898,2087.169947
-20.0,1014,2087.41355
-21.0,783,2088.974359
-21.0,825,2092.338223
-19.0,1044,2093.403521
-21.0,811,2094.992164
-21.0,875,2096.366623
-20.0,963,2096.713564
-20.0,991,2098.574809
-21.0,903,2098.643198
-20.0,1010,2098.843753
-20.0,843,2098.843986
-19.0,1235,2103.463294
-21.0,933,2103.82908
-19.0,982,2104.414409
-21.0,903,2104.607587
-19.0,1071,2105.253103
-20.0,1038,2106.89945
-19.0,1023,2108.391459
-20.0,870,2111.521283
-21.0,1097,2113.179852
-21.0,793,2113.659828
-19.0,1079,2113.920052
-21.0,825,2114.481826
-21.0,914,2116.012296
-20.0,930,2116.56715
-21.0,1045,2116.6398
-19.0,1148,2118.244314
-20.0,843,2119.565392
-21.0,974,2123.168567
-19.0,997,2123.411369
-21.0,1063,2124.075561
-21.0,917,2124.412242
-21.0,840,2124.412476
-20.0,1020,2124.699251
-21.0,783,2126.436741
-21.0,813,2129.37958
-21.0,853,2130.688278
-21.0,825,2132.163436
-21.0,1002,2132.26415
-20.0,1003,2134.956341
-20.0,983,2135.210875
-19.0,1146,2135.438532
-21.0,941,2136.036185
-21.0,905,2136.671795
-20.0,843,2139.112922
-21.0,793,2139.686352
-21.0,913,2140.68941
-20.0,891,2141.256763
-21.0,931,2142.011276
-21.0,765,2143.845864
-21.0,975,2144.866344
-18.0,1262,2147.933882
-20.0,945,2148.551406
-21.0,885,2148.976311
-21.0,989,2150.831808
-20.0,842,2151.118393
-21.0,885,2152.198701
-21.0,915,2154.177917
-21.0,1050,2155.120619
-21.0,881,2156.656156
-19.0,1090,2156.971421
-20.0,990,2158.16354
-21.0,979,2159.527768
-20.0,1029,2161.845467
-21.0,947,2162.149688
-20.0,1128,2162.982462
-21.0,793,2163.976043
-21.0,913,2165.633421
-19.0,1114,2166.378469
-21.0,793,2167.625501
-21.0,853,2167.726284
-21.0,1007,2168.486269
-20.0,1000,2170.304123
-21.0,885,2172.086719
-21.0,823,2172.435998
-19.0,993,2173.287672
-21.0,883,2173.87174
-21.0,913,2175.627651
-21.0,891,2176.569484
-21.0,783,2176.796015
-21.0,793,2177.304699
-21.0,783,2177.932985
-21.0,903,2181.154294
-21.0,783,2182.589953
-21.0,931,2183.317368
-21.0,913,2185.788244
-20.0,843,2186.203798
-19.0,1040,2187.349677
-21.0,853,2189.962393
-16.0,1283,2190.702075
-19.0,988,2191.082947
-21.0,945,2191.123043
-21.0,795,2191.579958
-21.0,811,2192.105805
-21.0,811,2192.611344
-21.0,840,2193.776007
-19.0,1157,2193.953848
-20.0,1080,2196.025202
-20.0,978,2199.606676
-21.0,991,2202.007532
-21.0,854,2202.312764
-21.0,885,2204.016726
-20.0,986,2204.380778
-21.0,783,2205.877464
-18.0,1326,2207.604861
-21.0,913,2207.925012
-21.0,921,2208.46215
-21.0,871,2209.032644
-21.0,943,2209.368944
-20.0,843,2209.68598
-20.0,1146,2211.595362
-20.0,939,2211.664214
-20.0,1156,2213.927404
-19.0,1072,2216.230983
-20.0,979,2220.487734
-20.0,1016,2221.493613
-21.0,962,2222.189023
-20.0,1199,2222.240016
-20.0,951,2222.356007
