#{"t_start": 1674922134.0819445, "env_id": null}
r,l,t
21.0,1698,14275.15295
21.0,1698,14275.268893
19.0,1858,14275.649925
21.0,1698,14276.313978
21.0,1703,14276.606635
18.0,1893,14290.317702
20.0,1741,14292.622469
21.0,1698,14297.267614
20.0,1737,14298.022415
21.0,1698,14299.695182
13.0,2296,14301.232115
21.0,1698,14301.395696
19.0,1939,14301.787933
21.0,1698,14302.152635
19.0,1810,14303.689398
21.0,1698,14305.533882
21.0,1698,14305.643776
21.0,1698,14306.026152
21.0,1660,14306.292171
21.0,1698,14306.692846
16.0,2232,14311.438562
20.0,1884,14326.915867
18.0,2020,14327.065652
20.0,1760,14329.499277
21.0,1825,14331.414227
21.0,1764,14333.511445
21.0,1764,14333.675363
20.0,1859,14333.698658
21.0,1764,14334.105566
21.0,1764,14334.466933
21.0,1698,14337.824598
19.0,1796,14338.470396
19.0,1796,14338.593952
19.0,1796,14339.006027
18.0,1993,14340.185852
16.0,2283,14353.143769
10.0,2624,14354.097611
20.0,1799,14359.548297
21.0,1698,14360.093195
20.0,1741,14362.769946
20.0,1740,14365.409484
20.0,1741,14365.792026
19.0,1806,14366.041543
14.0,2247,14367.439918
21.0,1698,14368.387795
21.0,1660,14368.426999
18.0,1944,14368.682211
19.0,1753,14369.9907
21.0,1660,14369.990956
16.0,2042,14370.471607
19.0,1951,14374.054828
20.0,1723,14384.093498
21.0,1672,14384.132991
20.0,1812,14392.1447
19.0,1814,14392.786902
21.0,1698,14396.448963
21.0,1698,14396.706867
21.0,1698,14398.098626
21.0,1698,14399.080838
21.0,1940,14400.395485
20.0,1767,14400.574943
21.0,1698,14400.661069
21.0,1698,14400.661363
20.0,1812,14401.11292
21.0,1698,14401.135813
14.0,2315,14404.473754
19.0,1995,14409.950979
21.0,1698,14414.705623
20.0,1788,14416.271135
21.0,1698,14422.593703
20.0,1850,14425.856792
21.0,1698,14428.392575
21.0,1698,14429.37098
21.0,1698,14430.861169
21.0,1698,14431.378395
21.0,1698,14431.407742
20.0,1756,14431.994446
20.0,1756,14431.994715
18.0,2060,14433.522137
17.0,2156,14435.055303
17.0,1959,14439.618541
20.0,1858,14443.416996
20.0,1739,14446.094609
20.0,1739,14447.683468
20.0,1739,14454.143719
10.0,3015,14454.775437
20.0,1739,14457.569212
21.0,1721,14459.871729
21.0,1698,14462.104498
20.0,1793,14462.339303
21.0,1698,14462.669581
21.0,1698,14462.694281
21.0,1698,14463.320666
21.0,1698,14464.815311
19.0,1831,14465.686865
20.0,1793,14467.971618
20.0,1741,14471.539489
21.0,1698,14477.078684
20.0,1762,14479.800042
18.0,2074,14481.169341
21.0,1698,14485.575165
21.0,1824,14487.227113
20.0,1679,14487.926867
20.0,1739,14493.51055
20.0,1739,14493.72956
20.0,1739,14494.045913
20.0,1739,14494.068825
20.0,1739,14494.644696
18.0,1924,14494.793763
19.0,1804,14500.515653
19.0,1983,14500.561037
17.0,1998,14501.699985
20.0,1739,14502.913579
20.0,1788,14509.311703
21.0,1698,14511.773342
20.0,1741,14516.891022
19.0,2066,14516.951884
20.0,1741,14519.229624
19.0,1805,14519.676175
19.0,1837,14527.794894
19.0,1954,14528.640797
19.0,1980,14530.229948
21.0,1698,14531.033456
21.0,1698,14531.072592
18.0,2137,14532.485797
20.0,1741,14532.996383
21.0,1719,14533.82688
13.0,2365,14536.234481
21.0,1672,14539.38998
13.0,2698,14542.461605
19.0,1844,14544.911119
21.0,1698,14547.491184
20.0,1823,14549.666298
21.0,1698,14549.775904
21.0,1764,14551.433955
20.0,1739,14558.806972
20.0,1739,14559.644005
20.0,1798,14562.264403
20.0,1807,14563.213741
21.0,1818,14563.449081
21.0,1764,14564.395194
21.0,1764,14565.214798
19.0,1880,14565.959058
21.0,1698,14569.618324
21.0,1697,14572.658705
19.0,2061,14572.917348
21.0,1698,14577.718789
21.0,1704,14580.092666
17.0,2184,14583.759589
19.0,1921,14583.853413
19.0,1827,14583.914365
21.0,1698,14589.011661
21.0,1698,14589.851253
21.0,1698,14593.415603
21.0,1819,14594.634252
20.0,1817,14595.772263
21.0,1698,14596.171595
20.0,1781,14596.895442
21.0,1698,14599.825764
20.0,1679,14602.566085
17.0,1956,14607.816004
21.0,1698,14608.053102
12.0,2581,14610.446693
21.0,1853,14613.246282
21.0,1698,14614.167275
21.0,1698,14614.266907
19.0,1826,14616.760688
20.0,1741,14620.387841
20.0,1740,14624.790687
19.0,2038,14626.542479
21.0,1698,14626.794602
21.0,1698,14627.530736
20.0,1799,14628.220417
16.0,2085,14632.178674
21.0,1698,14633.197662
20.0,1974,14635.397516
21.0,1698,14638.587623
20.0,1756,14642.001748
21.0,1698,14643.758779
21.0,1698,14644.669678
21.0,1698,14644.763224
18.0,2089,14645.354333
21.0,1715,14647.524625
21.0,1698,14658.392196
21.0,1714,14659.358085
18.0,1936,14659.917435
17.0,2197,14660.191703
19.0,1886,14660.787725
21.0,1698,14663.040623
21.0,1698,14664.068179
21.0,1698,14669.455611
18.0,1950,14670.749761
15.0,2499,14671.985747
21.0,1698,14672.914371
21.0,1823,14676.995895
20.0,1792,14677.442627
20.0,1913,14679.614796
20.0,1768,14679.780353
17.0,2372,14688.486389
21.0,1719,14690.260256
20.0,1738,14691.171074
20.0,1741,14691.492558
20.0,1917,14692.843378
20.0,1739,14694.308591
20.0,1740,14695.337982
19.0,2009,14696.841347
21.0,1698,14702.454623
19.0,1830,14703.619705
20.0,1942,14704.337251
21.0,1715,14707.716915
21.0,1698,14709.9501
19.0,1949,14712.37088
19.0,2094,14717.156559
11.0,2630,14720.066044
21.0,1819,14720.967587
21.0,1698,14721.485919
21.0,1703,14721.899669
21.0,1698,14723.16602
21.0,1698,14724.622314
18.0,1950,14725.091115
21.0,1698,14725.664823
21.0,1764,14728.335945
21.0,1698,14732.779256
21.0,1884,14737.927947
19.0,1737,14738.648863
18.0,2041,14740.019116
20.0,1816,14742.260178
19.0,1828,14744.87052
21.0,1819,14749.669697
21.0,1698,14751.323608
19.0,1843,14753.057052
20.0,1756,14753.333435
19.0,1841,14754.430653
21.0,1719,14755.396031
21.0,1698,14755.489605
20.0,1741,14759.491769
19.0,1945,14760.435263
17.0,2158,14761.732334
20.0,1741,14763.959693
21.0,1698,14768.462337
21.0,1698,14769.211993
21.0,1698,14770.659499
20.0,1762,14774.080982
21.0,1762,14776.739808
21.0,1698,14780.288002
20.0,1756,14783.069364
21.0,1698,14783.761524
21.0,1698,14785.169513
19.0,1835,14788.680259
21.0,1698,14790.272908
19.0,1980,14791.186797
17.0,2159,14792.309437
20.0,1827,14793.523182
21.0,1883,14795.806945
21.0,1698,14801.205356
20.0,1827,14801.424457
21.0,1819,14801.99602
21.0,1698,14804.692629
16.0,2272,14805.036508
21.0,1698,14810.80293
18.0,1894,14810.803191
21.0,1732,14814.140687
21.0,1698,14814.20278
21.0,1698,14815.579428
21.0,1698,14820.700412
21.0,1698,14821.623879
20.0,1740,14823.503985
18.0,2063,14825.653961
20.0,1862,14826.912039
20.0,1740,14827.048699
21.0,1698,14831.947063
21.0,1698,14832.523016
17.0,1971,14836.613843
19.0,1861,14838.050545
20.0,1741,14842.045974
17.0,2071,14842.161774
18.0,1840,14843.830915
21.0,1697,14846.010436
20.0,1807,14846.546418
20.0,1757,14857.211087
21.0,1698,14857.412752
17.0,2062,14858.637569
18.0,2032,14859.97228
17.0,2607,14860.992799
20.0,1941,14861.868126
21.0,1698,14862.988814
13.0,2399,14863.733894
21.0,1697,14867.333506
17.0,2239,14872.431715
21.0,1698,14872.949611
20.0,1678,14876.405099
20.0,1678,14876.943495
17.0,2189,14883.589907
19.0,2309,14884.018787
12.0,2701,14887.049644
21.0,1698,14888.239777
21.0,1698,14889.66023
21.0,1819,14890.588299
21.0,1698,14891.009962
21.0,1698,14892.021034
20.0,1740,14893.63625
21.0,1819,14896.155219
21.0,1698,14898.046414
21.0,1698,14907.202163
20.0,1942,14907.570547
14.0,2420,14907.768794
20.0,1767,14908.998594
18.0,2188,14912.520287
21.0,1698,14914.588414
20.0,1864,14917.176633
20.0,1679,14917.277682
20.0,1816,14920.856182
20.0,1739,14920.918134
20.0,1739,14921.853747
20.0,1739,14923.331718
20.0,1828,14923.918028
21.0,1698,14924.249469
20.0,1799,14928.599791
20.0,1799,14930.522769
21.0,1698,14937.75031
21.0,1698,14938.112097
21.0,1698,14938.315313
21.0,1698,14939.544214
21.0,1698,14943.056839
21.0,1698,14947.813226
20.0,1787,14949.329659
19.0,1951,14949.675655
21.0,1819,14953.574898
19.0,1819,14954.57072
20.0,1762,14955.565775
21.0,1698,14959.095704
16.0,1979,14959.775533
16.0,2082,14960.755827
13.0,2380,14963.802071
20.0,1919,14965.184993
20.0,1701,14968.48598
20.0,1707,14969.156721
20.0,1701,14970.261032
19.0,1816,14970.907807
21.0,1721,14974.114608
19.0,1889,14983.646787
20.0,2034,14984.401588
21.0,1944,14989.488893
21.0,1698,14990.274419
20.0,1767,14990.839805
17.0,2357,14991.67678
17.0,2130,14993.805624
16.0,2279,14994.507503
21.0,1721,14994.61957
20.0,1797,14997.232626
21.0,1698,14999.449083
17.0,2184,14999.919062
21.0,1698,15004.416631
20.0,1949,15005.670758
19.0,2037,15006.606338
15.0,2295,15009.43975
20.0,1739,15014.89572
19.0,1815,15017.172512
20.0,1767,15022.648386
21.0,1697,15022.805914
20.0,1767,15023.244918
21.0,1697,15025.823622
19.0,1989,15026.092331
21.0,1819,15027.544312
21.0,1698,15028.951229
20.0,1678,15031.564798
20.0,1679,15037.570594
18.0,2047,15037.915538
20.0,1679,15038.507666
20.0,1853,15039.418721
18.0,1920,15045.606102
20.0,1738,15047.607042
20.0,1738,15049.704305
10.0,3003,15050.082326
21.0,1698,15054.212866
21.0,1698,15057.009923
21.0,1840,15057.139309
19.0,1875,15057.216396
21.0,1698,15059.832478
19.0,1855,15060.13483
19.0,1977,15063.691376
19.0,1820,15064.483557
20.0,1741,15068.837081
20.0,1741,15069.181227
20.0,1741,15069.770467
19.0,1813,15071.954935
20.0,1739,15076.813616
21.0,1698,15078.094886
21.0,1698,15080.557981
21.0,1819,15082.338954
20.0,1767,15085.866059
21.0,1660,15086.771947
19.0,1774,15088.986317
21.0,1660,15089.505116
19.0,1820,15089.739172
21.0,1660,15089.784279
20.0,1739,15094.612227
21.0,1819,15096.816309
21.0,1698,15099.018684
21.0,1698,15099.365302
21.0,1698,15099.952475
21.0,1698,15102.147975
20.0,1913,15110.823241
19.0,1952,15117.040896
17.0,1862,15118.939244
21.0,1775,15120.525709
19.0,1924,15120.9609
16.0,2457,15121.776728
21.0,1883,15122.968881
19.0,1952,15124.424532
19.0,1952,15124.469646
20.0,1883,15128.122126
21.0,1698,15129.258778
21.0,1698,15129.604748
21.0,1784,15131.772705
21.0,1697,15132.420004
21.0,1660,15140.543608
16.0,2451,15140.592128
8.0,3752,15147.536999
21.0,1703,15147.593514
21.0,1698,15149.433366
19.0,1756,15152.077074
21.0,1698,15152.297357
21.0,1698,15154.999593
19.0,1845,15156.128392
20.0,1679,15159.442359
20.0,1679,15159.787703
21.0,1698,15162.264172
15.0,2305,15162.380102
13.0,2287,15169.506504
20.0,1762,15172.740771
21.0,1819,15173.818127
17.0,2390,15175.997506
21.0,1698,15178.70813
7.0,3124,15181.22158
20.0,1741,15181.353124
21.0,1704,15183.384192
20.0,2002,15184.312815
21.0,1698,15186.256844
17.0,1973,15188.625193
20.0,1787,15189.189497
21.0,1698,15191.333554
21.0,1818,15193.133489
19.0,1925,15197.867881
21.0,1762,15201.910427
21.0,1698,15203.758618
20.0,1788,15208.447667
20.0,1913,15208.58041
21.0,1698,15209.566456
21.0,1698,15212.100551
21.0,1698,15212.235135
14.0,2784,15213.408781
21.0,1698,15215.088774
19.0,1840,15216.756221
18.0,1831,15219.414236
20.0,1739,15220.487358
21.0,1792,15220.958924
20.0,2069,15228.423404
19.0,2102,15230.858827
21.0,1884,15231.698632
21.0,1698,15234.21433
21.0,1883,15235.673227
21.0,1779,15240.327806
20.0,1679,15242.264494
20.0,1858,15242.821726
19.0,1768,15243.733568
19.0,2041,15245.117695
21.0,1719,15245.816777
21.0,1884,15247.093209
21.0,1698,15247.116436
21.0,1698,15249.740812
20.0,1679,15250.925578
20.0,1767,15252.043305
20.0,1701,15258.721474
21.0,1698,15265.829359
21.0,1884,15267.671485
17.0,2040,15267.932935
21.0,1698,15270.502208
21.0,1698,15272.433916
21.0,1823,15275.197752
21.0,1823,15276.109093
16.0,2675,15278.394493
20.0,2066,15281.800903
20.0,2023,15283.009322
18.0,2046,15283.403503
21.0,2126,15288.618614
20.0,1740,15289.59791
18.0,2269,15289.990455
12.0,2941,15297.988508
21.0,1764,15298.986615
21.0,1765,15299.26396
16.0,1960,15300.642916
20.0,1707,15300.80946
21.0,1703,15306.366967
21.0,1765,15306.575352
18.0,1921,15306.575619
20.0,1707,15312.150506
10.0,3391,15312.26115
19.0,1785,15315.144165
17.0,2079,15315.364439
18.0,1857,15316.037915
20.0,1761,15320.956539
20.0,1837,15321.333852
18.0,1853,15322.986342
21.0,1698,15328.329036
21.0,1698,15329.310309
21.0,1698,15329.577269
21.0,1698,15331.11902
20.0,1821,15333.144844
20.0,1739,15337.389192
20.0,1739,15337.590968
19.0,1894,15340.345109
20.0,1739,15343.176092
20.0,1739,15343.291783
19.0,1909,15350.089491
17.0,2067,15352.031657
19.0,2074,15352.373234
19.0,1894,15355.133218
21.0,1698,15359.596768
16.0,2177,15359.830915
20.0,1756,15362.452061
19.0,1854,15362.671055
21.0,1698,15363.459092
17.0,2311,15364.28829
19.0,2065,15365.19962
21.0,1698,15367.744534
21.0,1697,15370.701543
21.0,1698,15373.569624
16.0,2210,15377.096208
21.0,1698,15380.492639
21.0,1697,15382.423992
21.0,1697,15382.762263
16.0,2526,15388.472834
21.0,1698,15390.252508
21.0,1697,15392.855902
21.0,1698,15393.091928
21.0,1721,15395.136029
17.0,2244,15395.382024
20.0,1792,15395.624943
21.0,1718,15401.588323
16.0,2429,15403.231988
17.0,2365,15407.656654
18.0,1984,15409.201425
20.0,1701,15411.10162
17.0,2499,15412.616124
16.0,2104,15414.907134
21.0,1885,15416.646567
21.0,1698,15419.02488
20.0,1678,15422.984416
20.0,1679,15423.234986
17.0,2402,15425.506738
21.0,1702,15425.654693
21.0,1698,15426.032983
18.0,2046,15431.997655
15.0,2338,15432.145882
20.0,1767,15433.128434
21.0,1698,15433.543915
21.0,1721,15439.855599
20.0,1880,15441.191734
20.0,1800,15443.376596
20.0,1738,15443.839855
21.0,1719,15445.978372
21.0,1719,15447.888746
21.0,1719,15450.484293
21.0,1721,15454.484643
21.0,1721,15454.763843
19.0,1730,15457.621534
20.0,1828,15459.31822
19.0,1942,15461.864631
21.0,1735,15464.289101
21.0,1841,15467.14169
19.0,2036,15471.011447
21.0,1914,15475.306375
17.0,2391,15475.976357
20.0,1874,15478.058394
21.0,1822,15479.479375
17.0,2092,15479.959682
21.0,1764,15480.179577
19.0,1973,15480.238972
20.0,1905,15485.146371
21.0,1698,15485.470275
20.0,1799,15490.085763
18.0,2090,15492.7691
21.0,1698,15494.96512
21.0,2000,15495.358399
20.0,1944,15496.900567
21.0,1698,15497.829603
21.0,1698,15501.684179
21.0,1698,15509.818116
20.0,1778,15509.818416
21.0,1660,15509.89609
21.0,1697,15510.291917
19.0,1977,15510.818232
19.0,1970,15511.304531
19.0,1797,15517.18095
19.0,1850,15518.495207
18.0,2245,15520.376411
21.0,1698,15520.469764
19.0,1813,15525.087199
20.0,1739,15525.954876
20.0,1738,15526.339421
21.0,1698,15527.168478
20.0,1738,15528.803652
21.0,1698,15531.968099
21.0,1698,15540.755476
20.0,1739,15541.034439
20.0,1739,15541.034682
21.0,1698,15541.28785
18.0,1873,15543.488765
19.0,1809,15543.746252
21.0,1698,15547.65031
21.0,1703,15549.009536
21.0,1698,15550.84834
21.0,1698,15555.477783
20.0,2044,15556.897964
21.0,1719,15557.096465
20.0,1739,15558.295384
21.0,1698,15559.257913
20.0,1918,15560.322415
20.0,1850,15565.136679
21.0,1721,15571.446469
20.0,1739,15572.050049
20.0,1739,15572.050289
20.0,1739,15572.300324
21.0,1762,15575.151272
21.0,1698,15577.898465
21.0,1698,15579.247375
17.0,2160,15581.968113
21.0,1944,15585.447727
21.0,1698,15587.136151
21.0,1698,15587.33864
20.0,1811,15587.730906
21.0,1719,15590.888304
20.0,1911,15592.323993
21.0,1698,15595.296199
18.0,2077,15596.166683
21.0,1698,15601.728392
21.0,1698,15602.320669
21.0,1698,15602.320949
21.0,1698,15602.578681
21.0,1698,15608.334521
21.0,1698,15609.684186
20.0,1941,15609.903402
21.0,1698,15612.415888
21.0,1698,15615.888262
20.0,1741,15618.527332
20.0,1740,15618.903291
21.0,1698,15621.376791
21.0,1698,15625.786641
17.0,2175,15626.114884
20.0,1740,15627.410862
18.0,2199,15631.715111
21.0,1698,15632.717166
21.0,1698,15632.717401
20.0,1814,15634.187742
20.0,1850,15635.716165
21.0,1697,15638.612626
20.0,1816,15642.33366
20.0,1768,15647.546561
19.0,1980,15647.834279
16.0,2140,15647.964858
21.0,1758,15650.391354
21.0,1698,15651.727116
17.0,2191,15657.683969
21.0,1704,15657.848961
20.0,1882,15659.401754
20.0,1928,15660.550087
21.0,1698,15662.067151
21.0,1698,15663.06918
21.0,1698,15663.06941
21.0,1698,15664.542169
21.0,1698,15666.017916
21.0,1698,15668.972433
20.0,1750,15673.810646
21.0,1698,15678.70963
21.0,1698,15678.841917
19.0,1737,15679.130643
21.0,1698,15682.622024
20.0,1933,15685.456045
21.0,1698,15688.604706
21.0,1698,15688.776484
21.0,1698,15691.478596
21.0,1819,15692.505408
21.0,1719,15693.380487
21.0,1698,15694.009559
20.0,1768,15695.257777
21.0,1698,15695.492502
21.0,1698,15696.968758
21.0,1721,15700.361556
20.0,1741,15705.315056
20.0,1767,15710.387359
19.0,1824,15711.534211
21.0,1704,15713.276997
21.0,1704,15716.290274
21.0,1721,15719.866262
20.0,1797,15721.430716
17.0,2350,15721.661755
21.0,1704,15722.577186
21.0,1719,15724.731883
20.0,1679,15725.887357
19.0,2013,15729.265328
19.0,1802,15730.032723
18.0,1894,15730.214263
19.0,2025,15737.431828
19.0,1832,15738.959205
21.0,1698,15741.594539
21.0,1698,15742.751668
16.0,2681,15742.916539
21.0,1762,15745.682063
19.0,1861,15750.33865
20.0,1786,15752.543525
19.0,1789,15754.141384
20.0,1768,15754.799254
21.0,1698,15755.708685
19.0,1916,15756.602304
21.0,1698,15756.868746
21.0,1698,15760.804344
19.0,1801,15762.837664
19.0,1857,15762.987622
21.0,1698,15769.815174
18.0,1942,15772.638053
21.0,1642,15772.715748
20.0,1817,15774.53113
21.0,1698,15776.335779
19.0,1877,15776.751441
21.0,1698,15780.960777
21.0,1819,15785.480614
21.0,1698,15785.558097
21.0,1660,15786.964165
21.0,1728,15787.026399
21.0,1698,15787.386662
19.0,2038,15790.997489
21.0,1698,15791.576731
21.0,1698,15793.577796
21.0,1698,15793.735934
21.0,1820,15802.620047
21.0,1698,15803.262769
21.0,1698,15803.339826
20.0,1800,15806.956997
21.0,1702,15807.0236
21.0,1702,15807.480821
20.0,1706,15811.91172
21.0,1703,15816.194163
21.0,1698,15817.548183
20.0,1792,15817.713432
21.0,1698,15817.918945
20.0,1756,15818.586367
21.0,1698,15821.825597
21.0,1698,15822.396931
21.0,1698,15824.394522
19.0,1972,15829.402677
21.0,1698,15833.480823
21.0,1698,15834.130591
20.0,1906,15837.893458
21.0,1699,15838.314541
21.0,1818,15840.086205
21.0,1820,15840.198482
20.0,1766,15843.911041
20.0,1760,15849.801019
20.0,1767,15850.548811
19.0,1935,15851.219432
19.0,1870,15851.580883
21.0,1722,15852.741954
21.0,1721,15853.291993
21.0,1698,15854.876956
18.0,2322,15859.83878
21.0,1766,15861.512749
21.0,1698,15864.262717
20.0,1845,15867.502079
21.0,1698,15868.659782
21.0,1698,15870.819386
19.0,1851,15873.445903
20.0,1739,15875.265991
17.0,2106,15876.337625
20.0,1741,15881.244901
21.0,1782,15884.913144
20.0,1814,15886.036826
18.0,1935,15886.486038
19.0,1959,15886.563372
19.0,2059,15887.685656
15.0,2117,15893.058343
19.0,1907,15895.55951
21.0,1698,15897.850943
17.0,2167,15898.559105
21.0,1698,15899.024495
18.0,2079,15901.414348
20.0,1812,15903.231406
20.0,1818,15908.865957
13.0,2052,15910.152101
21.0,1703,15911.694781
21.0,1698,15915.243292
21.0,1698,15916.806392
20.0,1871,15919.449022
11.0,2497,15919.896108
20.0,1887,15920.2567
19.0,2035,15924.023063
21.0,1698,15925.852571
21.0,1698,15928.162689
21.0,1698,15928.859444
21.0,1698,15929.333755
19.0,2067,15929.963609
21.0,1698,15931.720115
20.0,1750,15934.463322
21.0,1698,15940.549955
20.0,1775,15940.654955
21.0,1698,15942.102608
20.0,1799,15947.496934
21.0,1722,15950.339966
21.0,1698,15950.732411
